Date,SA_NB_Level,SA_NB_Slope,SA_NB_Curvature,SA_NB_Lambda,SA_NB_R2,SA_NB_Level_QS,SA_NB_Slope_QS,SA_NB_Curvature_QS,SA_NB_Lambda_QS,SA_NB_R2_QS,SA_NB_Level_TS,SA_NB_Slope_TS,SA_RB_Level,SA_RB_Slope,SA_RB_Curvature,SA_RB_Lambda,SA_RB_R2,SA_RB_Level_QS,SA_RB_Slope_QS,SA_RB_Curvature_QS,SA_RB_Lambda_QS,SA_RB_R2_QS,SA_RB_Level_TS,SA_RB_Slope_TS,US_NB_Level,US_NB_Slope,US_NB_Curvature,US_NB_Lambda,US_NB_R2,US_NB_Level_QS,US_NB_Slope_QS,US_NB_Curvature_QS,US_NB_Lambda_QS,US_NB_R2_QS,US_NB_Level_TS,US_NB_Slope_TS,US_RB_Level,US_RB_Slope,US_RB_Curvature,US_RB_Lambda,US_RB_R2,US_RB_Level_QS,US_RB_Slope_QS,US_RB_Curvature_QS,US_RB_Lambda_QS,US_RB_R2_QS,US_RB_Level_TS,US_RB_Slope_TS,SA_CDS_Level,SA_CDS_Slope,SA_CDS_Curvature,SA_CDS_Lambda,SA_CDS_R2,SA_CDS_Level_QS,SA_CDS_Slope_QS,SA_CDS_Curvature_QS,SA_CDS_Lambda_QS,SA_CDS_R2_QS,USDZAR_Vol_Level,USDZAR_Vol_Slope,USDZAR_Vol_QS_Level,USDZAR_Vol_QS_Slope,USDZARVON.Curncy_QS,USDZARV1W.Curncy_QS,USDZARV2W.Curncy_QS,USDZARV3W.Curncy_QS,USDZARV1M.Curncy_QS,USDZARV2M.Curncy_QS,USDZARV3M.Curncy_QS,USDZARV6M.Curncy_QS,USDZARV9M.Curncy_QS,USDZARV1Y.Curncy_QS,USDZARV18M.Curncy_QS,USDZAR_Vol_Level.1,USDZAR_Vol_Slope.1,USDZAR_Vol_QS_Level.1,USDZAR_Vol_QS_Slope.1,USDZARVON.Curncy_QS.1,USDZARV1W.Curncy_QS.1,USDZARV2W.Curncy_QS.1,USDZARV3W.Curncy_QS.1,USDZARV1M.Curncy_QS.1,USDZARV2M.Curncy_QS.1,USDZARV3M.Curncy_QS.1,USDZARV6M.Curncy_QS.1,USDZARV9M.Curncy_QS.1,USDZARV1Y.Curncy_QS.1,USDZARV18M.Curncy_QS.1,USDEUR_Vol_Level,USDEUR_Vol_Slope,USDZAR_Vol_QS_Level.2,USDZAR_Vol_QS_Slope.2,EURUSDV1W.Curncy_QS,EURUSDV2W.Curncy_QS,EURUSDV1M.Curncy_QS,EURUSDV2M.Curncy_QS,EURUSDV3M.Curncy_QS,EURUSDV6M.Curncy_QS,EURUSDV9M.Curncy_QS,EURUSDV1Y.Curncy_QS
2015-07-01,8.952423361,-3.291341222,-2.6652881,1.37,0.980598397,0.846,0.242,0.772,1,0.951,29.49459327,-28.2185981,1.939014157,-1.146192488,-2.44809291,1.37,0.951273956,0.73,0.384,0.617,1,0.995,10.02945448,-24.5193843,3.028682469,-2.461378023,-5.666221121,1.37,0.976835257,0.583,0.191,0.865,1,0.753,20.82519178,-18.75815917,1.148586756,57.85730762,-66.05815698,1.37,0.980007596,0.616,0.286,0.711,1,0.283,18.56262466,-10.70339176,300.6028475,-148.8046574,-518.6689988,1.37,0.99371902,0.815,0.044,0.552,1,0.603,-46.28691652,11.58025761,NA,NA,0.818,0.78,0.732,0.694,0.674,0.588,0.626,0.54,0.484,0.476,0.47,-46.28691652,11.58025761,NA,NA,0.818,0.78,0.732,0.694,0.674,0.588,0.626,0.54,0.484,0.476,0.47,36.68387647,-2.008931837,NA,NA,0.988,0.986,0.992,0.964,0.996,0.99,0.992,0.994
2015-08-01,8.868175124,-3.090664998,-2.243201586,1.37,0.968420761,0.796,0.341,0.889,1,0.901,21.47398766,-23.03539444,1.735476808,-0.799445724,-1.788714391,1.37,0.929446326,0.348,0.78,0.854,1,0.911,9.003209074,-16.57367969,2.811440874,-2.253473922,-5.069860326,1.37,0.975532099,0.447,0.413,0.895,1,0.715,17.79437902,-12.46548723,1.019877781,118.391191,-125.039578,1.37,0.958160615,0.483,0.444,0.558,1,0.134,17.3575199,-7.872700802,322.1956199,-117.4440524,-630.6732233,1.37,0.99134067,0.926,0.312,0.196,1,0.283,-43.74572172,15.87725441,NA,NA,0.156,0.768,0.694,0.676,0.602,0.738,0.734,0.61,0.554,0.54,0.556,-43.74572172,15.87725441,NA,NA,0.156,0.768,0.694,0.676,0.602,0.738,0.734,0.61,0.554,0.54,0.556,29.36927585,1.152143585,NA,NA,0.826,0.764,0.736,0.746,0.75,0.744,0.75,0.758
2015-09-01,8.954828859,-3.136212645,-2.318451555,1.37,0.964430919,0.869,0.305,0.839,1,0.866,20.05877541,-18.36491288,1.932665539,-0.836035951,-1.747655242,1.37,0.958787869,0.766,0.703,0.851,1,0.999,-9.867786767,27.46792783,2.811708042,-2.243400701,-4.823824798,1.37,0.968602605,0.468,0.434,0.89,1,0.642,12.48377537,13.13509246,1.146203668,111.5686064,-118.3497867,1.37,0.964092768,0.647,0.443,0.564,1,0.19,18.28092285,11.19953875,360.2853596,-119.1506809,-658.753379,1.37,0.986230137,0.996,0.301,0.162,1,0.098,-57.3510733,11.81757626,NA,NA,0.996,0.976,0.964,0.984,0.988,0.994,0.996,1,1,1,1,-57.3510733,11.81757626,NA,NA,0.996,0.976,0.964,0.984,0.988,0.994,0.996,1,1,1,1,33.40255675,-0.434920005,NA,NA,0.914,0.868,0.894,0.888,0.842,0.84,0.846,0.84
2015-10-01,8.936682468,-2.772168989,-2.052802384,1.37,0.948966875,0.842,0.542,0.92,1,0.774,21.5644827,-15.41191574,2.029855413,-0.841205677,-1.70942132,1.37,0.968340543,0.887,0.687,0.86,1,0.999,9.749443171,14.6849595,2.670261205,-2.20560095,-4.825097293,1.37,0.958670896,0.303,0.481,0.878,1,0.571,-12.51336742,10.74983385,1.345494979,213.1471705,-221.9142025,1.37,0.984284626,0.788,0.561,0.445,1,0.395,23.96349924,18.59551577,397.0588237,153.8580492,-1013.963572,1.37,0.933115825,0.998,0.997,0.005,1,0.004,-59.06996924,15.45395605,NA,NA,0.956,0.958,0.96,0.968,0.978,0.978,0.98,0.98,0.98,0.978,0.978,-59.06996924,15.45395605,NA,NA,0.956,0.958,0.96,0.968,0.978,0.978,0.98,0.98,0.98,0.978,0.978,29.03404541,2.523459384,NA,NA,0.684,0.668,0.716,0.672,0.708,0.722,0.738,0.76
2015-11-01,8.798187659,-2.571037644,-2.31815383,1.37,0.914188278,0.707,0.648,0.812,1,0.563,17.90018911,14.04509634,1.905205609,-0.59206022,-1.153000388,1.37,0.966492021,0.744,0.916,0.928,1,0.988,11.08023667,18.88478624,2.76409513,-2.223643785,-4.761527381,1.37,0.969041216,0.422,0.473,0.892,1,0.644,-15.67037085,13.95994513,1.246549424,198.2133978,-206.0524509,1.37,0.987170228,0.742,0.554,0.449,1,0.452,28.72494709,26.02302947,346.2041555,-60.39036551,-704.3944517,1.37,0.956217425,0.953,0.79,0.087,1,0.032,-52.35342018,17.41317806,NA,NA,0.556,0.914,0.888,0.91,0.876,0.928,0.938,0.948,0.948,0.944,0.938,-52.35342018,17.41317806,NA,NA,0.556,0.914,0.888,0.91,0.876,0.928,0.938,0.948,0.948,0.944,0.938,29.07144805,2.734355586,NA,NA,0.682,0.644,0.606,0.742,0.738,0.74,0.732,0.732
2015-12-01,9.06938272,-2.595591282,-2.134284335,1.37,0.936836322,0.931,0.618,0.886,1,0.709,18.77032977,15.63078995,1.76145502,-0.009022722,-0.039340198,1.37,0.057725811,0.408,0.999,0.999,1,0.002,-13.08580146,20.18629206,2.804559353,-2.189898926,-4.257150723,1.37,0.968022781,0.474,0.522,0.971,1,0.62,9.49166266,8.523002388,1.209187115,203.3718221,-210.7823032,1.37,0.982335638,0.689,0.571,0.432,1,0.374,31.34504198,26.12257726,367.8789696,-96.34341106,-819.9130227,1.37,0.947767429,0.975,0.65,0.023,1,0.02,-52.1403281,14.20169876,NA,NA,0.812,0.886,0.8,0.9,0.866,0.862,0.848,0.866,0.876,0.876,0.876,-52.1403281,14.20169876,NA,NA,0.812,0.886,0.8,0.9,0.866,0.862,0.848,0.866,0.876,0.876,0.876,35.28013389,-0.905232904,NA,NA,0.964,0.91,0.924,0.968,0.9,0.934,0.978,0.982
2016-01-01,10.18109922,-3.725100501,-0.263517486,1.37,0.971107355,0.997,0.054,0.996,1,0.921,21.51974981,-8.838830653,1.931258546,-0.024492076,-0.086912754,1.37,0.148489195,0.814,0.979,0.979,1,0.016,8.840630671,27.77064646,2.830743481,-2.355878408,-3.649531829,1.37,0.966107151,0.5,0.323,0.996,1,0.591,9.111544871,9.722653823,1.318720611,193.0331388,-200.4337492,1.37,0.98259,0.768,0.572,0.434,1,0.386,33.32682219,24.91627583,466.9311173,438.8989756,-1665.102341,1.37,0.860833486,0.997,0.998,0.001,1,0.003,-57.20480603,18.44838641,0.083,0.929,0.766,0.854,0.936,0.948,0.954,0.948,0.96,0.966,0.968,0.966,0.968,-57.20480603,18.44838641,0.083,0.929,0.766,0.854,0.936,0.948,0.954,0.948,0.96,0.966,0.968,0.966,0.968,26.38337478,4.70848142,0.083,0.929,0.336,0.484,0.546,0.518,0.554,0.586,0.616,0.65
2016-02-01,9.671369253,-2.785815738,-1.505539446,1.37,0.957739478,0.968,0.5,0.939,1,0.812,22.95827417,-11.1776163,1.924989504,-0.021718287,-0.061836078,1.37,0.613132936,0.811,0.968,0.973,1,0.082,9.426786788,33.43835239,2.510882775,-1.646514732,-4.595001161,1.37,0.941772429,0.191,0.705,0.864,1,0.411,-11.4088696,13.4726265,1.282085612,244.1850551,-253.8487142,1.37,0.990592245,0.721,0.657,0.349,1,0.602,32.03612085,26.32125686,486.0407574,439.7514653,-1782.171604,1.37,0.835044097,0.992,0.996,0.002,1,0.003,-58.52907513,18.8893045,0.084,0.951,0.586,0.946,0.94,0.936,0.908,0.916,0.92,0.94,0.922,0.918,0.926,-58.52907513,18.8893045,0.084,0.951,0.586,0.946,0.94,0.936,0.908,0.916,0.92,0.94,0.922,0.918,0.926,27.72520669,3.637752996,0.084,0.951,0.538,0.496,0.42,0.558,0.602,0.662,0.736,0.798
2016-03-01,9.984679641,-3.173160011,-1.642638569,1.37,0.972361248,0.981,0.293,0.933,1,0.917,21.78672539,-5.894521873,1.874075681,-0.044365033,-0.13205692,1.37,0.452448341,0.733,0.932,0.936,1,0.064,9.407707285,34.8780905,2.288317204,-1.471184642,-3.885163302,1.37,0.901324422,0.046,0.811,0.982,1,0.304,-20.19824569,18.8794419,1.016427986,233.8245371,-242.6113107,1.37,0.983902686,0.476,0.652,0.355,1,0.415,21.18233307,26.91366291,516.4009676,-129.7179757,-973.2802633,1.37,0.982213202,0.989,0.147,0.051,1,0.186,-67.10064397,14.34226476,0.015,0.531,0.952,0.986,0.972,0.976,0.974,0.978,0.976,0.98,0.982,0.986,0.986,-67.10064397,14.34226476,0.015,0.531,0.952,0.986,0.972,0.976,0.974,0.978,0.976,0.98,0.982,0.986,0.986,32.6963824,2.947385492,0.015,0.531,0.628,0.886,0.782,0.79,0.722,1,1,1
2016-04-01,9.578023759,-2.436821057,-1.721638076,1.37,0.921233891,0.928,0.733,0.923,1,0.529,21.35376599,9.201681807,1.825257989,-0.108932206,-0.321638863,1.37,0.532845791,0.667,0.903,0.901,1,0.08,-21.70844961,32.40812806,2.308225326,-1.630814484,-3.876962899,1.37,0.911104163,0.061,0.712,0.962,1,0.306,-21.13250773,22.01891378,0.895042558,184.0048937,-193.4562136,1.37,0.991829429,0.373,0.555,0.444,1,0.689,-18.22609734,24.43310436,445.2015447,-89.53664544,-919.0416085,1.37,0.989152773,0.931,0.618,0.077,1,0.309,-64.96310053,12.59458954,0.038,0.26,0.978,0.902,0.882,0.884,0.888,0.912,0.932,0.946,0.936,0.946,0.962,-64.96310053,12.59458954,0.038,0.26,0.978,0.902,0.882,0.884,0.888,0.912,0.932,0.946,0.936,0.946,0.962,26.66346664,3.183424559,0.038,0.26,0.482,0.388,0.356,0.334,0.52,0.442,0.438,0.456
2016-05-01,9.388276751,-2.155296721,-1.80963412,1.37,0.886142474,0.903,0.867,0.893,1,0.354,17.37300827,16.85069584,1.650694549,-0.07386805,-0.215785017,1.37,0.548255419,0.27,0.914,0.915,1,0.104,-19.45699102,30.78956921,2.377147518,-1.699181372,-3.948011796,1.37,0.924173577,0.127,0.693,0.932,1,0.318,-25.46872988,25.50486296,0.949986424,306.4486027,-317.4566225,1.37,0.997492343,0.433,0.763,0.242,1,0.934,-20.23953715,24.06796636,426.2009383,-85.86123189,-886.2413899,1.37,0.989060252,0.904,0.609,0.103,1,0.317,-54.53361328,19.59622829,0.169,0.976,0.342,0.774,0.75,0.752,0.754,0.772,0.772,0.774,0.778,0.778,0.778,-54.53361328,19.59622829,0.169,0.976,0.342,0.774,0.75,0.752,0.754,0.772,0.772,0.774,0.778,0.778,0.778,25.13563154,3.988297516,0.169,0.976,0.33,0.262,0.222,0.43,0.376,0.356,0.356,0.36
2016-06-01,9.818649518,-2.645437524,-1.819122311,1.37,0.938887614,0.94,0.572,0.886,1,0.661,17.28761725,13.7967992,1.801110535,-0.094321633,-0.274008756,1.37,0.578085682,0.594,0.888,0.889,1,0.131,-18.26465339,28.38155407,2.361965684,-1.633934375,-3.5551498,1.37,0.927571071,0.128,0.731,0.985,1,0.313,-29.15135444,28.61076071,1.095557967,278.5294255,-288.8142543,1.37,0.992031261,0.577,0.753,0.251,1,0.714,-17.68593224,22.6329776,464.5208796,-163.7780432,-808.6894257,1.37,0.989780021,0.941,0.015,0.138,1,0.393,-62.89917002,16.8225726,0.075,0.859,0.794,0.886,0.822,0.882,0.916,0.902,0.874,0.886,0.89,0.918,0.922,-62.89917002,16.8225726,0.075,0.859,0.794,0.886,0.822,0.882,0.916,0.902,0.874,0.886,0.89,0.918,0.922,26.14144833,2.375853178,0.075,0.859,0.484,0.336,0.47,0.31,0.25,0.292,0.296,0.314
2016-07-01,9.188822435,-1.786782307,-2.001875515,1.37,0.681708789,0.842,0.959,0.812,1,0.036,14.8430981,18.39767882,1.746970954,-0.037583349,-0.120800857,1.37,0.301637852,0.41,0.931,0.926,1,0.054,-15.97335979,22.52347532,1.994430964,-1.251149491,-3.779764826,1.37,0.902475898,0.003,0.965,0.938,1,0.235,-30.17475125,29.38561303,0.904535628,258.0616719,-268.7448806,1.37,0.995793023,0.362,0.747,0.259,1,0.891,-19.50958851,20.32944183,402.5516357,-230.6827727,-542.7062283,1.37,0.986957974,0.852,0.012,0.675,1,0.252,-66.10498292,14.28528203,0.046,0.549,0.928,0.8,0.874,0.916,0.922,0.934,0.928,0.93,0.944,0.946,0.926,-66.10498292,14.28528203,0.046,0.549,0.928,0.8,0.874,0.916,0.922,0.934,0.928,0.93,0.944,0.946,0.926,27.09100685,3.067344736,0.046,0.549,0.4,0.424,0.424,0.354,0.34,0.352,0.384,0.39
2016-08-01,9.018014467,-1.502224216,-2.309480359,1.37,0.68705493,0.745,0.995,0.64,1,0.041,-15.80361748,25.8411587,1.808924817,-0.064339941,-0.189087249,1.37,0.540955295,0.66,0.872,0.874,1,0.146,-13.66244161,17.58563575,1.904906752,-1.249455401,-3.184773126,1.37,0.909240018,0.006,0.977,0.994,1,0.235,-31.86431358,30.43878694,0.589541193,241.0226783,-248.7788718,1.37,0.978846669,0.081,0.717,0.294,1,0.328,-24.40107838,16.01189193,367.8723551,-173.1525529,-581.663329,1.37,0.974150831,0.81,0.023,0.569,1,0.142,-56.14980075,18.71488172,0.214,0.964,0.274,0.772,0.69,0.656,0.632,0.638,0.642,0.648,0.648,0.656,0.658,-56.14980075,18.71488172,0.214,0.964,0.274,0.772,0.69,0.656,0.632,0.638,0.642,0.648,0.648,0.656,0.658,22.32415308,3.53784204,0.214,0.964,0.182,0.072,0.06,0.114,0.116,0.156,0.158,0.162
2016-09-01,9.471252348,-2.036640289,-2.18034278,1.37,0.82945744,0.875,0.887,0.696,1,0.254,-18.43736513,28.99597414,1.859730556,-0.040510162,-0.123792973,1.37,0.340794214,0.78,0.91,0.911,1,0.073,13.95442109,14.07237786,2.008149996,-1.371372878,-2.862410413,1.37,0.93076787,0.03,0.902,0.999,1,0.323,-37.05917981,33.28055299,0.607589786,202.0832185,-208.3001342,1.37,0.977238771,0.086,0.611,0.395,1,0.307,-31.02388287,10.93203749,362.0636077,-324.1876145,-266.8074012,1.37,0.977382406,0.796,0.012,0.996,1,0.17,-69.12452884,11.7179758,0.017,0.152,0.956,0.964,0.956,0.952,0.968,0.946,0.946,0.848,0.804,0.782,0.74,-69.12452884,11.7179758,0.017,0.152,0.956,0.964,0.956,0.952,0.968,0.946,0.946,0.848,0.804,0.782,0.74,24.00153681,3.02992835,0.017,0.152,0.27,0.182,0.174,0.12,0.184,0.162,0.176,0.2
2016-10-01,9.117853799,-1.700535996,-2.26730216,1.37,0.731539104,0.797,0.929,0.622,1,0.124,-21.99206676,31.9648774,1.899863482,-0.041478357,-0.120034254,1.37,0.42565568,0.833,0.895,0.905,1,0.109,27.51268287,16.15027324,2.064762628,-1.40164122,-3.191220525,1.37,0.91303651,0.056,0.895,0.967,1,0.217,-33.63874865,28.20290828,0.667939924,237.5284142,-246.0089584,1.37,0.985918553,0.135,0.738,0.272,1,0.499,-33.10320393,8.604761479,372.7776509,-119.9962704,-683.9216597,1.37,0.985857103,0.816,0.256,0.297,1,0.27,-58.83922925,18.26273046,0.199,0.952,0.272,0.822,0.774,0.734,0.67,0.71,0.664,0.628,0.6,0.584,0.58,-58.83922925,18.26273046,0.199,0.952,0.272,0.822,0.774,0.734,0.67,0.71,0.664,0.628,0.6,0.584,0.58,22.10393405,4.144964585,0.199,0.952,0.132,0.044,0.016,0.056,0.114,0.146,0.148,0.182
2016-11-01,9.112371652,-1.611225168,-1.941477371,1.37,0.71122371,0.775,0.952,0.805,1,0.077,-20.29923137,29.9398336,1.915911756,-0.02962135,-0.091042314,1.37,0.255453704,0.856,0.937,0.939,1,0.047,29.88924307,15.46870745,2.336488181,-1.579169498,-3.616535787,1.37,0.925084655,0.159,0.772,0.88,1,0.289,-24.69859818,21.14320772,0.832664542,227.2115655,-236.5492538,1.37,0.992332371,0.29,0.712,0.29,1,0.784,-30.32500577,-8.817821844,354.2352288,-118.7411541,-646.5641507,1.37,0.986413766,0.734,0.305,0.395,1,0.315,-62.17987918,16.24408059,0.14,0.821,0.586,0.758,0.85,0.808,0.784,0.798,0.71,0.68,0.648,0.626,0.612,-62.17987918,16.24408059,0.14,0.821,0.586,0.758,0.85,0.808,0.784,0.798,0.71,0.68,0.648,0.626,0.612,22.97050933,3.557779437,0.14,0.821,0.18,0.172,0.08,0.114,0.046,0.1,0.124,0.15
2016-12-01,9.620923897,-1.991695572,-2.521886678,1.37,0.780970059,0.899,0.843,0.475,1,0.201,-15.65482866,25.62381752,2.037086491,0.016074582,0.051475094,1.37,0.280374527,0.965,0.985,0.986,1,0.058,39.22942781,17.8505234,2.899708291,-2.060955107,-3.994712211,1.37,0.973181066,0.571,0.598,0.795,1,0.671,16.67210589,-17.07947208,1.014136585,138.4306277,-146.0265697,1.37,0.994646521,0.477,0.499,0.502,1,0.864,-17.69074205,-11.05450102,371.7975765,-119.9299302,-681.947099,1.37,0.985886061,0.804,0.269,0.307,1,0.283,-66.62713038,13.79991503,0.072,0.482,0.778,0.924,0.902,0.868,0.84,0.766,0.802,0.816,0.82,0.762,0.698,-66.62713038,13.79991503,0.072,0.482,0.778,0.924,0.902,0.868,0.84,0.766,0.802,0.816,0.82,0.762,0.698,33.43448918,-1.194165849,0.072,0.482,0.9,0.962,0.738,0.588,0.548,0.754,0.778,0.794
2017-01-01,9.383586349,-1.709309604,-1.77544259,1.37,0.652612332,0.825,0.914,0.874,1,0.027,-12.77328432,23.18488412,2.121729606,0.006059109,0.015673333,1.37,0.184846993,0.967,0.971,0.973,1,0.048,37.02179391,21.78911795,2.962376268,-2.154862028,-3.829601828,1.37,0.97855889,0.587,0.578,0.83,1,0.764,27.34267928,-23.90236514,1.075011676,83.2211123,-90.62503648,1.37,0.993389047,0.528,0.373,0.631,1,0.797,19.4889442,-14.90082368,371.7975765,-119.9299302,-681.947099,1.37,0.985886061,0.804,0.269,0.307,1,0.283,-55.00333234,20.35186547,0.324,0.994,0.05,0.466,0.462,0.48,0.502,0.472,0.496,0.516,0.506,0.474,0.454,-55.00333234,20.35186547,0.324,0.994,0.05,0.466,0.462,0.48,0.502,0.472,0.496,0.516,0.506,0.474,0.454,29.75508757,2.728671832,0.324,0.994,0.654,0.568,0.55,0.506,0.594,0.738,0.734,0.748
2017-02-01,9.428637583,-1.912218825,-2.734830991,1.37,0.746792131,0.836,0.836,0.36,1,0.167,-9.34461119,18.73150996,2.063980505,0.040207199,0.114804957,1.37,0.603544303,0.931,0.984,0.988,1,0.279,44.24731803,26.55896571,2.953081748,-2.113158876,-3.892035688,1.37,0.977563298,0.575,0.61,0.79,1,0.722,30.11675742,-30.19165389,0.995774341,55.32376979,-62.87151775,1.37,0.990146798,0.424,0.296,0.702,1,0.666,15.28437993,-21.15805342,309.6272169,-115.7216866,-556.6921694,1.37,0.987816145,0.522,0.371,0.614,1,0.362,-55.66752335,13.91552144,0.328,0.488,0.428,0.594,0.43,0.382,0.378,0.38,0.358,0.372,0.35,0.338,0.328,-55.66752335,13.91552144,0.328,0.488,0.428,0.594,0.43,0.382,0.378,0.38,0.358,0.372,0.35,0.338,0.328,25.82049324,3.991629973,0.328,0.488,0.364,0.23,0.18,0.256,0.23,0.364,0.408,0.432
2017-03-01,9.465292031,-2.01423713,-3.250783407,1.37,0.725423793,0.848,0.793,0.266,1,0.119,8.537184064,13.61882231,2.062629443,-0.031301617,-0.087481145,1.37,0.463514769,0.929,0.853,0.868,1,0.19,40.75760384,24.97103138,2.855124256,-2.051214787,-3.474375115,1.37,0.975913703,0.486,0.657,0.916,1,0.667,31.13032023,-30.66675287,0.860206048,44.75363879,-51.00637982,1.37,0.971615394,0.252,0.289,0.714,1,0.251,12.94366246,-28.88133022,277.6372968,-113.5563239,-492.2419198,1.37,0.988843939,0.197,0.449,0.845,1,0.435,-52.06912315,14.04662187,0.422,0.505,0.324,0.248,0.21,0.29,0.32,0.276,0.31,0.282,0.254,0.236,0.212,-52.06912315,14.04662187,0.422,0.505,0.324,0.248,0.21,0.29,0.32,0.276,0.31,0.282,0.254,0.236,0.212,24.65734584,5.187316739,0.422,0.505,0.14,0.14,0.164,0.242,0.572,0.246,0.27,0.25
2017-04-01,9.391956245,-1.832461945,-2.716718499,1.37,0.610721446,0.808,0.831,0.363,1,0.009,-8.708225712,9.602806052,2.343533351,0.018669225,0.06086264,1.37,0.136854193,0.998,0.96,0.962,1,0.043,42.6882259,15.41063956,2.896039303,-1.745411101,-3.7822953,1.37,0.965469784,0.502,0.773,0.813,1,0.496,31.56064296,-20.91685959,0.895207673,25.50898469,-30.75262675,1.37,0.937797086,0.273,0.245,0.765,1,0.058,11.95799163,-31.8680432,277.2291763,-113.5286986,-491.4196774,1.37,0.988856922,0.19,0.451,0.846,1,0.438,-64.95201946,11.72389536,0.101,0.173,0.546,0.992,0.978,0.93,0.822,0.636,0.456,0.372,0.296,0.258,0.228,-64.95201946,11.72389536,0.101,0.173,0.546,0.992,0.978,0.93,0.822,0.636,0.456,0.372,0.296,0.258,0.228,23.50860837,4.06060145,0.101,0.173,0.174,0.062,0.262,0.368,0.216,0.14,0.074,0.044
2017-05-01,9.304157505,-1.574866761,-3.367825797,1.37,0.555402904,0.763,0.95,0.216,1,0.004,7.347266536,7.447151303,2.246621009,-0.049580833,-0.122938613,1.37,0.492145847,0.982,0.726,0.771,1,0.234,45.26892499,-10.87748417,2.774532659,-1.550471858,-3.62884522,1.37,0.942849243,0.382,0.87,0.874,1,0.302,25.35149765,24.15416514,0.99081655,169.2588993,-177.333347,1.37,0.994378183,0.392,0.628,0.376,1,0.838,10.8387469,-26.3324077,280.3741911,-113.7415813,-497.7559542,1.37,0.988756695,0.227,0.445,0.828,1,0.433,-52.91341909,13.65749945,0.399,0.449,0.202,0.414,0.502,0.364,0.286,0.244,0.218,0.18,0.152,0.146,0.138,-52.91341909,13.65749945,0.399,0.449,0.202,0.414,0.502,0.364,0.286,0.244,0.218,0.18,0.152,0.146,0.138,22.55602654,1.986035595,0.399,0.449,0.232,0.486,0.168,0.084,0.008,0.002,0.002,0.002
2017-06-01,9.357112359,-1.628611605,-3.842659441,1.37,0.550769418,0.774,0.928,0.123,1,0.016,7.102965256,7.841553195,2.413619628,0.034085245,0.103268776,1.37,0.384713914,1,0.971,0.973,1,0.164,46.62798192,8.848948286,2.676318731,-1.243068388,-3.618772045,1.37,0.926543652,0.302,0.993,0.872,1,0.164,22.65530673,33.19259839,0.991588226,133.0625904,-140.668983,1.37,0.992139534,0.381,0.588,0.413,1,0.744,12.61904376,-20.10367688,277.6899575,-113.5598884,-492.3480156,1.37,0.988842263,0.202,0.463,0.835,1,0.449,-51.94545974,13.44604621,0.43,0.424,0.252,0.338,0.268,0.278,0.278,0.204,0.196,0.176,0.152,0.15,0.142,-51.94545974,13.44604621,0.43,0.424,0.252,0.338,0.268,0.278,0.278,0.204,0.196,0.176,0.152,0.15,0.142,20.50998992,2.623985104,0.43,0.424,0.124,0.232,0.092,0.008,0.012,0.034,0.036,0.036
2017-07-01,9.765504174,-1.987234486,-4.86345932,1.37,0.666168802,0.929,0.755,0.011,1,0.084,7.94286312,7.206421026,2.460728419,0.066604795,0.204864178,1.37,0.410361681,1,0.994,0.995,1,0.201,50.85577587,9.25165539,2.713550522,-1.313725287,-3.242636854,1.37,0.952543537,0.346,0.95,0.947,1,0.354,-17.92880345,44.33467737,1.041911421,69.92966515,-75.83437439,1.37,0.991613304,0.49,0.402,0.604,1,0.739,12.186735,-15.83725002,291.0730925,-114.4657782,-519.3110836,1.37,0.988413529,0.329,0.421,0.727,1,0.401,-46.63476456,15.82490207,0.598,0.787,0.024,0.118,0.082,0.07,0.1,0.072,0.068,0.06,0.054,0.058,0.038,-46.63476456,15.82490207,0.598,0.787,0.024,0.118,0.082,0.07,0.1,0.072,0.068,0.06,0.054,0.058,0.038,19.35546071,2.814083582,0.598,0.787,0.096,0.074,0.048,0.03,0.062,0.03,0.036,0.036
2017-08-01,9.608912328,-2.09548122,-4.767156519,1.37,0.64300221,0.881,0.714,0.015,1,0.08,9.575482393,-9.240556493,2.473914978,-0.032235023,-0.078726259,1.37,0.435391891,0.985,0.766,0.805,1,0.223,51.38047703,9.355575112,2.743023468,-1.236346661,-3.623838332,1.37,0.9412353,0.384,0.971,0.834,1,0.27,-17.0403804,44.05529415,1.030641136,131.1888171,-138.0813096,1.37,0.983323485,0.48,0.613,0.39,1,0.466,11.58498904,-13.51636649,266.5332004,-112.8046997,-469.8704422,1.37,0.989194055,0.113,0.529,0.888,1,0.538,-44.5678536,15.26742149,0.666,0.718,0.05,0.012,0.01,0.02,0.024,0.018,0.016,0.034,0.048,0.086,0.054,-44.5678536,15.26742149,0.666,0.718,0.05,0.012,0.01,0.02,0.024,0.018,0.016,0.034,0.048,0.086,0.054,21.02703906,2.849478528,0.666,0.718,0.222,0.116,0.238,0.188,0.126,0.114,0.108,0.102
